grid_id,size_category,datetime,total_deposit_median,trade_count,CPI,BASE_RATE,CPI_YOY,deposit_lag_1,deposit_lag_3,deposit_lag_6,deposit_lag_9,base_rate_lag_3,base_rate_lag_6,base_rate_lag_9,cpi_yoy_lag_3,cpi_yoy_lag_6,cpi_yoy_lag_9,base_rate_diff_3,target_3m,target_6m,target_9m,target_12m,ym,trans_index,conv_index,env_index,safety_score_scaled,grid_crime_index,future_price,price_change_pct,mlp_value_score,value_component,momentum_component,vfm_index,horizon
GRID_03200,중형,2024-12-01,20000.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,20000.0,20000.0,20000.0,20000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,20000.0,20000.0,20000.0,20000.0,2024-12,0.0347212292197511,0.0214513597449195,0.0576238448456012,0.2807017543859649,1.7267660072873014e-05,20013.6127379381,0.06806368969049799,0.14909863,0.07454931735992432,1.000680636896905,0.44500184517471664,6m
GRID_01605,중형,2024-12-01,73000.0,5.0,117.16003442340792,3.165888888888889,2.3571934783095827,80700.0,88050.0,60000.0,95000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,72500.0,89000.0,45000.0,67000.0,2024-12,0.0326172083915179,0.0267660288110612,0.03744478279176,0.1666666666666666,7.741834708583266e-05,78778.07846501876,7.915175979477748,0.1617368,0.02215572620091373,1.0791517597947775,0.44495413963845926,6m
GRID_01793,대형,2024-12-01,28833.33333333333,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,29250.0,30083.33333333333,31333.33333333333,32583.33333333333,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,27583.33333333333,29200.0,36550.0,39000.0,2024-12,0.096143049383953,0.0797365420061011,0.0385911550082265,0.3289473684210526,3.658428025434964e-05,30356.403807197024,5.282325342879871,0.1143346,0.03965361786715558,1.0528232534287987,0.4449214720918128,6m
GRID_01711,대형,2024-12-01,19451.42857142857,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,19360.0,19177.14285714286,18902.85714285714,18628.571428571428,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,19725.714285714286,20000.0,20000.0,20000.0,2024-12,0.0107640750208787,0.0139521192407108,0.0369285278466509,0.2587719298245614,3.2232259491759554e-05,19241.76815798431,-1.077866402842115,0.15958619,0.08204342965934029,0.9892213359715788,0.44491459218423574,6m
GRID_01024,중형,2024-12-01,19500.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,22000.0,17000.0,18500.0,19650.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,17000.0,16866.666666666668,14500.0,10000.0,2024-12,0.0291677228707166,0.0862374035101852,0.083833072632226,0.3684210526315789,0.3362537903607844,19771.63269298752,1.392988169166776,0.12761804,0.06544515108450866,1.0139298816916678,0.44483904332737234,6m
GRID_00644,중형,2024-12-01,47250.0,3.0,117.16003442340792,3.165888888888889,2.3571934783095827,55000.0,51000.0,50000.0,50000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,47000.0,47575.0,48500.0,47500.0,2024-12,0.0200503484164307,0.0073390043202138,0.0524585080605558,,,49475.14056308371,4.709292197002562,0.20466273,0.04331486250357654,1.0470929219700256,0.4448260862901562,6m
GRID_03198,대형,2024-12-01,35545.454545454544,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,36090.90909090909,37181.81818181818,38818.181818181816,40454.545454545456,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,35000.0,35000.0,35000.0,35000.0,2024-12,0.0211445200946458,0.016345738543561,0.0305177664485417,0.2236842105263158,2.7146237713136756e-05,37099.05985020276,4.370756611823617,0.16196027,0.04556427145248179,1.0437075661182362,0.4448215893187836,6m
GRID_01989,대형,2024-12-01,35500.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,38666.66666666666,45000.0,35750.0,29000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,26000.0,37833.333333333336,30000.0,30000.0,2024-12,0.0242000206886189,0.018647491757848,0.1451396951400975,0.2149122807017544,0.0008042760742451,36313.13317302531,2.2905159803529798,0.21084628,0.0593933169270905,1.0229051598035297,0.4447980540776662,6m
GRID_03228,소형,2024-12-01,38375.0,4.0,117.16003442340792,3.165888888888889,2.3571934783095827,40000.0,45000.0,42750.0,41750.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,43000.0,41425.0,35000.0,35000.0,2024-12,0.0613062684746643,0.0686075797872212,0.0432750457872026,0.043859649122807,0.001090734295369,40638.82746472083,5.8992246637676375,0.13513362,0.03521397370080606,1.0589922466376764,0.44472528287555424,6m
GRID_02611,초소형,2024-12-01,22000.0,1.0,117.16003442340792,3.165888888888889,2.3571934783095827,22250.0,22750.0,15750.0,26200.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,19000.0,18000.0,17250.0,25500.0,2024-12,0.0303465217878952,0.0232748819623411,0.0441636279317312,0.1447368421052631,7.560789413220394e-05,21947.56120283895,-0.23835816891385714,0.16739511,0.07608868859030983,0.9976164183108615,0.44469978047853054,6m
GRID_02553,초소형,2024-12-01,18900.0,1.0,117.16003442340792,3.165888888888889,2.3571934783095827,18000.0,18962.5,20400.0,19712.5,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,19750.0,20850.0,21500.0,18450.0,2024-12,0.059571141623661,0.0680306383511322,0.0650016176803906,0.2324561403508772,0.0010560031301875,19067.152180501802,0.8844030714381054,0.12961628,0.06858003990990776,1.0088440307143811,0.4446856362316971,6m
GRID_03207,소형,2024-12-01,14633.333333333334,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,14516.666666666666,4000.0,12700.0,10000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,18625.0,12000.0,12000.0,12000.0,2024-12,0.0499755084193754,0.0339880383318035,0.0197590602855149,0.5043859649122807,7.229245981125446e-06,13859.881757695432,-5.285546074974276,0.1605235,0.10969715536591132,0.9471445392502572,0.4446761089196497,6m
GRID_01973,중형,2024-12-01,68400.0,8.0,117.16003442340792,3.165888888888889,2.3571934783095827,80000.0,75000.0,76500.0,75000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,80000.0,75000.0,85000.0,82000.0,2024-12,0.0995013479501547,0.0127326334426166,0.0330015209834978,0.1842105263157894,0.0005530441740323,74436.43664950508,8.825199779978183,0.106819324,0.015616860262483184,1.0882519977997818,0.4446709152774026,6m
GRID_03570,소형,2024-12-01,22150.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,18000.0,24000.0,28250.0,21400.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,26250.0,25250.0,34000.0,15850.0,2024-12,0.0693659816984806,0.0343118356392583,0.0217103214039678,0.2763157894736842,0.0004508950510982,22679.65865158715,2.3912354473460478,0.12942241,0.05842998253841702,1.0239123544734605,0.44462293131243447,6m
GRID_00973,대형,2024-12-01,25545.454545454544,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,25772.727272727272,26227.272727272728,26909.090909090908,27590.90909090909,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,24863.636363636364,24181.81818181818,23500.0,23500.0,2024-12,0.0450894581360182,0.0314673395247435,0.0647306428752012,0.3684210526315789,8.862674063387886e-06,26214.99737629623,2.6209861705546387,0.14521745,0.056846688014332514,1.0262098617055464,0.4445919574908181,6m
GRID_01522,대형,2024-12-01,20000.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,20000.0,20000.0,20000.0,20000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,20000.0,20000.0,20000.0,20000.0,2024-12,0.0362397723728073,0.0384659834824076,0.0262164850466011,0.1710526315789473,0.0004873374586792,20013.6127379381,0.06806368969049799,0.14758654,0.07379326969385147,1.000680636896905,0.44454821657507293,6m
GRID_00903,대형,2024-12-01,52500.0,3.0,117.16003442340792,3.165888888888889,2.3571934783095827,65000.0,63000.0,55000.0,60000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,57750.0,36000.0,49650.0,48500.0,2024-12,0.0206386494839786,0.0098777951440483,0.0455341011888277,0.3245614035087719,0.3908887872103068,56236.188719313956,7.1165499415503914,0.14062753,0.026786196799505325,1.071165499415504,0.4445379178459048,6m
GRID_03627,중형,2024-12-01,41498.5,4.0,117.16003442340792,3.165888888888889,2.3571934783095827,50000.0,33560.0,46500.0,43000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,40000.0,43600.0,47250.0,50500.0,2024-12,0.060129935306322,0.0184769075688238,0.0361569270989893,0.3333333333333333,0.0003729839018701,44101.20538151508,6.271805924346855,0.13422503,0.03234454878442556,1.0627180592434686,0.44449395296804284,6m
GRID_01708,중형,2024-12-01,36000.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,30000.0,41500.0,44000.0,33766.666666666664,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,39250.0,42500.0,36000.0,32000.0,2024-12,0.0121594471864768,0.0103006225250425,0.0291738794804453,0.0921052631578947,0.0009079072257289,37212.40376440096,3.367788234447107,0.18578057,0.05160571386416753,1.033677882344471,0.44443458125628893,6m
GRID_03675,초소형,2024-12-01,43230.0,12.0,117.16003442340792,3.165888888888889,2.3571934783095827,45000.0,50000.0,50000.0,44000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,45150.0,50500.0,55000.0,57540.0,2024-12,0.0698751611695614,0.0208698240070426,0.03415410851381,0.0307017543859649,0.0009348142327366,45652.169870616126,5.602983739570035,0.15848948,0.03666192010517283,1.0560298373957004,0.44440908702138393,6m
GRID_03987,소형,2024-12-01,34000.0,9.0,117.16003442340792,3.165888888888889,2.3571934783095827,38500.0,36000.0,37000.0,37000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,38000.0,34675.0,50500.0,45000.0,2024-12,0.0473563079857541,0.0155358589656554,0.0213404616922776,0.1140350877192982,0.0002485507253624,35433.50185047628,4.216181913165522,0.15596619,0.04587240955408882,1.0421618191316553,0.44438817338511544,6m
GRID_00837,소형,2024-12-01,18516.666666666664,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,24033.33333333333,25775.0,13950.0,10000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,13900.0,18000.0,21710.0,10750.0,2024-12,0.0249835411534688,0.0139510334393904,0.1087555709180883,0.2456140350877192,0.3791408664552556,18476.196589837993,-0.21856027090191446,0.13968101,0.07543528970569024,0.9978143972909809,0.4443869327398065,6m
GRID_02218,중형,2024-12-01,36000.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,43000.0,65000.0,33293.75,22000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,15000.0,68000.0,54770.0,62000.0,2024-12,0.0722200644427924,0.0298869949386549,0.0336029484150549,0.2543859649122807,3.2880448401971204e-05,38070.12026950086,5.750334081946837,0.12802662,0.03556294987599055,1.0575033408194683,0.4443391062533817,6m
GRID_01276,소형,2024-12-01,29500.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,29500.0,30000.0,26000.0,36000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,28000.0,34000.0,33000.0,30500.0,2024-12,0.0306336204967981,0.0189030551091813,0.0146968691675542,0.1008771929824561,0.4749979779357431,30964.713870820204,4.965131765492216,0.11987063,0.0406341128430124,1.0496513176549223,0.44424099476777634,6m
GRID_03202,초소형,2024-12-01,18500.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,18000.0,18000.0,16000.0,19500.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,14050.0,15620.0,13000.0,18000.0,2024-12,0.0749193580751906,0.0510206883574536,0.0934249039204072,0.2368421052631578,2.145917012407071e-05,18427.49109528854,-0.3919400254673501,0.14119336,0.07632073518392202,0.9960805997453265,0.4442246810084838,6m
GRID_03205,소형,2024-12-01,21700.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,30500.0,7200.0,23933.33333333333,21000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,13100.0,13400.0,13750.0,13750.0,2024-12,0.1149613745555769,0.8237559863219768,0.0247443789695623,0.3640350877192982,1.208612368473176e-05,23281.47250144496,7.287891711727933,0.05446344,0.02509835884318374,1.0728789171172792,0.44421058215282194,6m
GRID_00903,초소형,2024-12-01,23000.0,1.0,117.16003442340792,3.165888888888889,2.3571934783095827,23222.222222222223,23666.666666666668,24333.33333333333,25000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,25000.0,25000.0,25000.0,25000.0,2024-12,0.0206386494839786,0.0098777951440483,0.0455341011888277,0.3245614035087719,0.3908887872103068,23432.577559198355,1.8807719965145857,0.14062753,0.06114240573800129,1.018807719965146,0.4442085314288592,6m
GRID_03077,중형,2024-12-01,30350.0,4.0,117.16003442340792,3.165888888888889,2.3571934783095827,31000.0,33000.0,35000.0,32000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,30000.0,33300.0,34000.0,30000.0,2024-12,0.0353317800876826,0.0469668835675976,0.093384388945727,0.2280701754385964,2.249090159252017e-05,31364.771243218936,3.343562580622525,0.15563147,0.05127890204283511,1.0334356258062252,0.44414159154819116,6m
GRID_02749,대형,2024-12-01,23250.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,23100.0,22800.0,17000.0,26600.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,23700.0,22600.0,18400.0,17000.0,2024-12,0.0310811603527386,0.0299026992122601,0.0835156667174914,0.1710526315789473,6.394206016202959e-05,23188.125515504733,-0.26612681503340685,0.17502055,0.07527765407357163,0.9973387318496659,0.4441020851840094,6m
GRID_00914,소형,2024-12-01,35750.0,10.0,117.16003442340792,3.165888888888889,2.3571934783095827,40000.0,40250.0,35000.0,39750.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,44000.0,38000.0,42000.0,43500.0,2024-12,0.0779091632330595,0.0533034617734718,0.0442078561516742,0.131578947368421,3.4475496087235e-05,37694.833680651325,5.440094211612099,0.13293152,0.037183640720127344,1.054400942116121,0.4440705612785248,6m
GRID_00847,대형,2024-12-01,27464.285714285717,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,27571.42857142857,27785.714285714286,32000.0,31884.615384615383,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,27142.85714285714,26821.42857142857,26500.0,26500.0,2024-12,0.0504947289277033,0.0977666962312006,0.0208426539204089,0.3859649122807017,8.215807048904839e-06,28707.484094105563,4.526600082569007,0.11873108,0.04323108298570808,1.04526600082569,0.44404505012170087,6m
GRID_03924,초소형,2024-12-01,20550.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,19775.0,24458.33333333333,25383.33333333333,23233.33333333333,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,18400.0,10847.0,26000.0,26000.0,2024-12,0.2140330612713739,0.0179928161743491,0.0188167729872441,0.087719298245614,0.0003246122679749,21710.97883253608,5.649532031805736,0.07341252,0.03572385531562378,1.0564953203180574,0.44403244131659725,6m
GRID_01667,대형,2024-12-01,37880.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,40800.0,40661.53846153846,40453.84615384616,40246.15384615384,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,29120.0,26200.0,26200.0,26200.0,2024-12,0.0539504706428502,0.0477850864586808,0.1252484127187414,0.0657894736842105,0.0002042377394918,39311.840059258386,3.779936798464587,0.18222922,0.0481069748857331,1.0377993679846458,0.44398393212529824,6m
GRID_04314,초소형,2024-12-01,28500.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,28500.0,28500.0,31800.0,31500.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,28500.0,28500.0,28500.0,28500.0,2024-12,0.0959951227754875,0.0360439944343665,0.1393328280452281,0.1447368421052631,0.000130790624118,29116.90872500546,2.1645920175630233,0.1677579,0.05886242055056388,1.0216459201756303,0.44397582040059047,6m
GRID_02110,소형,2024-12-01,63000.0,39.0,117.16003442340792,3.165888888888889,2.3571934783095827,63000.0,63000.0,78000.0,73500.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,75000.0,75250.0,75000.0,84000.0,2024-12,0.1175273104907832,0.0485428689586052,0.0193702264151122,0.293859649122807,4.159258637285428e-05,68377.66853031087,8.535981794144234,0.10323114,0.016385895155725024,1.0853598179414423,0.443975464270012,6m
GRID_04312,중형,2024-12-01,29500.0,8.0,117.16003442340792,3.165888888888889,2.3571934783095827,40000.0,31000.0,30500.0,29000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,28000.0,29000.0,28300.0,36050.0,2024-12,0.0666103104488214,0.0638328612366293,0.0505877384355429,0.2324561403508772,7.942940499116048e-05,30829.857721428663,4.507992276029367,0.12748799,0.043216266874539645,1.0450799227602936,0.44396172922884125,6m
GRID_01038,대형,2024-12-01,19333.33333333333,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,19266.666666666668,19133.33333333333,19000.0,19000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,19533.33333333333,19733.33333333333,19933.33333333333,20000.0,2024-12,0.0297050772572543,0.039861121854427,0.0441599270999963,0.2236842105263158,1.807059646781676e-05,19207.63651820876,-0.6501559402994865,0.1500277,0.07760053821678821,0.9934984405970051,0.443959699168875,6m
GRID_02373,중형,2024-12-01,45000.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,48333.333333333336,55000.0,47500.0,45000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,42325.0,37000.0,43000.0,42000.0,2024-12,0.0085730875492887,0.007507075299348,0.0236291559359318,0.0526315789473684,0.0002054698963861,47111.75946281828,4.69279880626284,0.18838018,0.04186226261986627,1.0469279880626283,0.4438885527969711,6m
GRID_03498,대형,2024-12-01,51333.33333333333,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,60666.66666666666,65500.0,50000.0,48000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,61050.0,73000.0,60250.0,67000.0,2024-12,0.0289118852909231,0.0241757712597327,0.0179000059577194,0.1403508771929824,0.0018430315831991,54611.03459770178,6.385132333185293,0.15695101,0.03057487212218248,1.063851323331853,0.4438854526060507,6m
GRID_03261,대형,2024-12-01,38166.66666666666,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,36100.0,44000.0,38000.0,45000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,40000.0,39000.0,42000.0,42000.0,2024-12,0.0306504315777109,0.0172754147840999,0.023551598267264,0.0570175438596491,0.0001221358728106,39820.96840229384,4.334415027844144,0.1687974,0.04422639394951701,1.0433441502784415,0.4438734964810868,6m
GRID_00844,소형,2024-12-01,21000.0,3.0,117.16003442340792,3.165888888888889,2.3571934783095827,23000.0,21000.0,15000.0,23000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,14000.0,20000.0,23000.0,32000.0,2024-12,0.0242688192762658,0.0241975394626668,0.0688620875290393,0.7236842105263158,0.3064412757821935,20814.927461980315,-0.8812978000937401,0.16588393,0.07899234692255655,0.9911870219990626,0.443870216953159,6m
GRID_01865,중형,2024-12-01,51000.0,17.0,117.16003442340792,3.165888888888889,2.3571934783095827,49500.0,63000.0,61000.0,48150.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,55850.0,51250.0,50000.0,58000.0,2024-12,0.0230635703826747,0.0169526488141401,0.1069455529619262,0.0701754385964912,0.0001259654351964,53350.57438477332,4.608969381908466,0.21613254,0.04237892873146955,1.0460896938190847,0.4438632347665156,6m
GRID_01970,대형,2024-12-01,28500.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,28500.0,28500.0,28500.0,28833.33333333333,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,28500.0,28500.0,28500.0,28500.0,2024-12,0.0271829452551495,0.0234796822708694,0.2135104443922399,0.1798245614035087,0.0005666286534621,28152.00928178414,-1.2210200639152997,0.23099574,0.08105113840939705,0.987789799360847,0.443746602789977,6m
GRID_01523,초소형,2024-12-01,16100.0,13.0,117.16003442340792,3.165888888888889,2.3571934783095827,15975.0,11650.0,16000.0,15650.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,15350.0,18400.0,16200.0,16200.0,2024-12,0.0316136073843778,0.0909111183721775,0.0315591593192261,0.2719298245614035,0.0003048166681571,16063.360174059288,-0.22757655863796522,0.119568884,0.07426638780913737,0.9977242344136203,0.4436495264509306,6m
GRID_03233,소형,2024-12-01,28850.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,28000.0,32787.5,28000.0,33300.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,49000.0,40500.0,39000.0,55000.0,2024-12,0.0871914378605138,0.0294021188813271,0.0410200418612961,0.1228070175438596,0.0003873529946353,29961.838393621394,3.8538592499875013,0.13547468,0.04695829527010331,1.038538592499875,0.44359041416201195,6m
GRID_02754,소형,2024-12-01,30000.0,9.0,117.16003442340792,3.165888888888889,2.3571934783095827,35000.0,27300.0,33900.0,29875.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,32000.0,30000.0,29175.0,35100.0,2024-12,0.0306619707028087,0.0118343639852684,0.0584169195457175,0.1929824561403508,5.606798542036689e-05,30622.464502563333,2.074881675211109,0.17634441,0.05878146986166636,1.020748816752111,0.4435684086178443,6m
GRID_01907,초소형,2024-12-01,21200.0,6.0,117.16003442340792,3.165888888888889,2.3571934783095827,19200.0,27950.0,24000.0,19000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,21000.0,22800.0,26400.0,24000.0,2024-12,0.0533587326055951,0.0295990308659778,0.0494461557530468,0.2807017543859649,0.0003614092116942,21391.20171978436,0.9018949046432063,0.14110285,0.06655794831941712,1.009018949046432,0.4435423486102231,6m
GRID_03225,소형,2024-12-01,29400.0,1.0,117.16003442340792,3.165888888888889,2.3571934783095827,30550.0,27325.0,35790.0,29500.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,37550.0,31000.0,41200.0,43500.0,2024-12,0.0219188481046334,0.0166182279796997,0.0294870002255354,0.3201754385964912,1.6011294589205914e-05,30305.389712482705,3.07955684517927,0.15238313,0.051830997880624265,1.0307955684517927,0.44341682610909167,6m
GRID_03698,대형,2024-12-01,53000.0,1.0,117.16003442340792,3.165888888888889,2.3571934783095827,63000.0,55000.0,60000.0,61250.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,60000.0,59875.0,63000.0,60000.0,2024-12,0.1108133512791695,0.0210375026467497,0.0582023282304436,0.087719298245614,0.0014255006516125,56797.23633150499,7.164596851896203,0.13035701,0.024595662670315436,1.071645968518962,0.44341578500977413,6m
GRID_03336,중형,2024-12-01,42000.0,3.0,117.16003442340792,3.165888888888889,2.3571934783095827,50000.0,41500.0,43500.0,40250.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,41000.0,35400.0,44250.0,41000.0,2024-12,0.0323786950585161,0.0110927346173389,0.0457816367933451,0.0263157894736842,0.0002707029896092,43723.005879948585,4.102394952258536,0.18884408,0.04496287731897263,1.0410239495225853,0.4433873062004177,6m
GRID_02735,중형,2024-12-01,50000.0,1.0,117.16003442340792,3.165888888888889,2.3571934783095827,51600.0,54800.0,58666.66666666666,60166.66666666666,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,42500.0,43250.0,65000.0,60000.0,2024-12,0.0449131063891298,0.0196318869788924,0.016550291707047,0.1885964912280701,5.678134903257111e-05,53178.95569666479,6.357911393329574,0.14957409,0.029914817214012145,1.0635791139332957,0.4433805359017256,6m
GRID_00728,초소형,2024-12-01,23400.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,23400.0,23400.0,23400.0,22781.81818181818,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,23400.0,23400.0,23400.0,23400.0,2024-12,0.0283408606787543,0.0143747209611468,0.0329993244674778,0.0657894736842105,7.430560307131481e-05,23286.410422167548,-0.48542554629253015,0.17664683,0.07549009771428557,0.9951457445370747,0.44335235644340126,6m
GRID_03418,소형,2024-12-01,29000.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,35000.0,30000.0,37850.0,28000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,23000.0,28000.0,27000.0,27000.0,2024-12,0.1787724512811457,0.0132215235137691,0.0188821893139091,0.1140350877192982,0.0004175043274691,30999.069703361678,6.893343804695442,0.07618815,0.02627177485104265,1.0689334380469544,0.44333644012940737,6m
